account_id,district_id,frequency,date,Account_type
1248,22,POPLATEK MESICNE,950429,Salary account
2331,8,POPLATEK MESICNE,950429,Savings account
2751,31,POPLATEK MESICNE,950428,Savings account
404,41,POPLATEK MESICNE,950428,Savings account
2547,74,POPLATEK MESICNE,950428,Savings account
922,61,POPLATEK MESICNE,950427,Savings account
3735,1,POPLATEK MESICNE,950427,NRI account
3449,1,POPLATEK MESICNE,950427,Salary account
4423,39,POPLATEK MESICNE,950426,NRI account
267,38,POPLATEK MESICNE,950426,NRI account
3930,37,POPLATEK MESICNE,950425,Salary account
455,54,POPLATEK MESICNE,950423,Salary account
7861,34,POPLATEK MESICNE,950422,NRI account
819,20,POPLATEK MESICNE,950422,Savings account
2726,18,POPLATEK MESICNE,950420,Savings account
1038,64,POPLATEK MESICNE,950420,NRI account
5724,14,POPLATEK PO OBRATU,950419,Savings account
3823,74,POPLATEK MESICNE,950419,Salary account
3321,17,POPLATEK MESICNE,950418,Savings account
3231,73,POPLATEK MESICNE,950418,Salary account
1315,13,POPLATEK MESICNE,950417,Salary account
1862,19,POPLATEK TYDNE,950415,Salary account
1309,1,POPLATEK MESICNE,950415,Savings account
1046,1,POPLATEK MESICNE,950414,NRI account
3729,31,POPLATEK MESICNE,950414,Salary account
3702,53,POPLATEK MESICNE,950413,NRI account
4852,47,POPLATEK MESICNE,950413,Savings account
2750,13,POPLATEK MESICNE,950413,NRI account
893,53,POPLATEK MESICNE,950412,Savings account
7815,19,POPLATEK TYDNE,950409,Salary account
7136,12,POPLATEK TYDNE,950409,Salary account
1228,62,POPLATEK MESICNE,950409,Salary account
206,61,POPLATEK MESICNE,950408,Salary account
3109,18,POPLATEK MESICNE,950408,NRI account
1590,77,POPLATEK MESICNE,950407,NRI account
7418,21,POPLATEK MESICNE,950407,Salary account
19,21,POPLATEK MESICNE,950407,Salary account
842,62,POPLATEK MESICNE,950407,Savings account
1821,70,POPLATEK MESICNE,950407,Savings account
3147,54,POPLATEK MESICNE,950405,Salary account
6289,64,POPLATEK MESICNE,950405,NRI account
2203,47,POPLATEK MESICNE,950404,Salary account
6910,76,POPLATEK MESICNE,950404,Savings account
1986,46,POPLATEK MESICNE,950404,Salary account
2839,70,POPLATEK MESICNE,950404,NRI account
1479,54,POPLATEK MESICNE,950404,Savings account
5126,58,POPLATEK MESICNE,950403,Savings account
231,22,POPLATEK MESICNE,950403,NRI account
248,1,POPLATEK MESICNE,950402,NRI account
9493,64,POPLATEK MESICNE,950402,NRI account
1561,66,POPLATEK MESICNE,950401,NRI account
2540,54,POPLATEK MESICNE,950401,Savings account
1249,67,POPLATEK MESICNE,950330,Savings account
95,1,POPLATEK MESICNE,950330,Salary account
1540,1,POPLATEK MESICNE,950329,Salary account
1692,56,POPLATEK MESICNE,950329,Savings account
227,27,POPLATEK MESICNE,950328,Savings account
568,18,POPLATEK MESICNE,950328,Savings account
1254,74,POPLATEK MESICNE,950328,NRI account
608,32,POPLATEK MESICNE,950327,NRI account
1757,75,POPLATEK MESICNE,950327,Salary account
6609,16,POPLATEK MESICNE,950327,NRI account
870,70,POPLATEK MESICNE,950327,Savings account
767,25,POPLATEK MESICNE,950326,NRI account
981,66,POPLATEK MESICNE,950325,NRI account
5541,43,POPLATEK MESICNE,950324,NRI account
1,18,POPLATEK MESICNE,950324,NRI account
1306,1,POPLATEK MESICNE,950322,Savings account
1174,70,POPLATEK MESICNE,950321,NRI account
1261,52,POPLATEK MESICNE,950318,NRI account
2856,25,POPLATEK MESICNE,950318,Salary account
288,25,POPLATEK MESICNE,950318,Savings account
3750,77,POPLATEK MESICNE,950318,Salary account
150,73,POPLATEK MESICNE,950316,NRI account
3402,76,POPLATEK TYDNE,950316,Salary account
2810,66,POPLATEK MESICNE,950316,Savings account
586,54,POPLATEK MESICNE,950316,Savings account
7606,21,POPLATEK MESICNE,950315,NRI account
158,37,POPLATEK MESICNE,950315,Savings account
6397,48,POPLATEK MESICNE,950315,Savings account
7859,52,POPLATEK MESICNE,950314,Savings account
2723,75,POPLATEK MESICNE,950312,Savings account
3230,1,POPLATEK MESICNE,950311,Savings account
3989,19,POPLATEK MESICNE,950311,Salary account
108,53,POPLATEK MESICNE,950310,Savings account
1802,75,POPLATEK MESICNE,950310,Salary account
1108,26,POPLATEK MESICNE,950309,Savings account
3826,34,POPLATEK MESICNE,950305,Salary account
376,25,POPLATEK MESICNE,950305,NRI account
1287,35,POPLATEK MESICNE,950304,NRI account
9897,1,POPLATEK MESICNE,950304,Savings account
30,36,POPLATEK MESICNE,950304,Salary account
2367,28,POPLATEK MESICNE,950304,Salary account
2865,1,POPLATEK MESICNE,950303,NRI account
3014,75,POPLATEK TYDNE,950303,Salary account
2680,46,POPLATEK MESICNE,950303,NRI account
1129,35,POPLATEK MESICNE,950303,Savings account
3233,31,POPLATEK MESICNE,950303,Savings account
190,74,POPLATEK MESICNE,950302,Salary account
3737,34,POPLATEK MESICNE,950301,Savings account
1702,56,POPLATEK MESICNE,950227,Salary account
1778,15,POPLATEK MESICNE,950225,NRI account
2911,33,POPLATEK MESICNE,950225,NRI account
3710,1,POPLATEK MESICNE,950225,Salary account
3753,28,POPLATEK MESICNE,950224,Savings account
763,1,POPLATEK MESICNE,950223,Salary account
4161,1,POPLATEK MESICNE,950223,NRI account
2431,74,POPLATEK MESICNE,950223,Salary account
1633,51,POPLATEK MESICNE,950222,NRI account
2490,22,POPLATEK MESICNE,950221,NRI account
2047,20,POPLATEK MESICNE,950221,NRI account
3839,1,POPLATEK MESICNE,950221,NRI account
10884,65,POPLATEK MESICNE,950220,Savings account
2688,72,POPLATEK MESICNE,950220,Savings account
1772,31,POPLATEK TYDNE,950220,Savings account
781,33,POPLATEK MESICNE,950219,NRI account
1858,72,POPLATEK MESICNE,950218,NRI account
3978,59,POPLATEK MESICNE,950218,Savings account
70,8,POPLATEK MESICNE,950218,Salary account
3297,53,POPLATEK MESICNE,950217,NRI account
607,16,POPLATEK MESICNE,950217,Savings account
3466,64,POPLATEK MESICNE,950216,Salary account
1967,26,POPLATEK TYDNE,950213,NRI account
4727,2,POPLATEK MESICNE,950213,Savings account
3623,59,POPLATEK MESICNE,950212,NRI account
2268,1,POPLATEK MESICNE,950211,Savings account
388,59,POPLATEK MESICNE,950211,NRI account
3817,70,POPLATEK MESICNE,950210,NRI account
3865,50,POPLATEK MESICNE,950209,Savings account
4109,54,POPLATEK MESICNE,950209,Salary account
515,57,POPLATEK MESICNE,950209,NRI account
7614,62,POPLATEK MESICNE,950208,NRI account
8159,26,POPLATEK MESICNE,950208,Salary account
2151,38,POPLATEK MESICNE,950208,Savings account
1889,59,POPLATEK MESICNE,950206,NRI account
789,39,POPLATEK MESICNE,950206,Salary account
2718,29,POPLATEK MESICNE,950205,Salary account
1496,57,POPLATEK MESICNE,950205,Savings account
2968,15,POPLATEK MESICNE,950205,Salary account
4001,54,POPLATEK MESICNE,950204,NRI account
393,46,POPLATEK MESICNE,950204,NRI account
1112,48,POPLATEK MESICNE,950203,Savings account
3583,40,POPLATEK MESICNE,950203,Savings account
3421,31,POPLATEK MESICNE,950201,NRI account
11042,72,POPLATEK MESICNE,950129,Salary account
650,3,POPLATEK MESICNE,950128,Savings account
795,25,POPLATEK MESICNE,950127,Salary account
1548,47,POPLATEK MESICNE,950127,Savings account
2755,20,POPLATEK MESICNE,950126,NRI account
3235,8,POPLATEK MESICNE,950126,Savings account
2111,42,POPLATEK TYDNE,950125,Savings account
1769,39,POPLATEK MESICNE,950125,NRI account
2663,64,POPLATEK MESICNE,950125,NRI account
4103,38,POPLATEK MESICNE,950125,Salary account
5735,52,POPLATEK MESICNE,950125,NRI account
3362,73,POPLATEK MESICNE,950125,Savings account
1914,27,POPLATEK MESICNE,950124,Salary account
2054,1,POPLATEK MESICNE,950124,Savings account
270,27,POPLATEK MESICNE,950123,Savings account
1526,52,POPLATEK MESICNE,950122,Salary account
3841,8,POPLATEK MESICNE,950122,Salary account
9030,72,POPLATEK MESICNE,950121,NRI account
2352,70,POPLATEK MESICNE,950121,NRI account
484,1,POPLATEK MESICNE,950120,Salary account
217,77,POPLATEK MESICNE,950120,Salary account
3777,70,POPLATEK MESICNE,950119,NRI account
2414,1,POPLATEK MESICNE,950119,Savings account
9814,64,POPLATEK TYDNE,950119,Salary account
2681,28,POPLATEK MESICNE,950119,Salary account
2185,67,POPLATEK MESICNE,950118,Salary account
1446,57,POPLATEK MESICNE,950118,Salary account
915,72,POPLATEK MESICNE,950118,Savings account
839,16,POPLATEK MESICNE,950117,Savings account
1625,1,POPLATEK MESICNE,950117,NRI account
2563,48,POPLATEK MESICNE,950117,NRI account
1414,58,POPLATEK MESICNE,950117,Savings account
7562,72,POPLATEK TYDNE,950117,Salary account
3812,72,POPLATEK MESICNE,950116,NRI account
4368,1,POPLATEK MESICNE,950116,Savings account
2729,40,POPLATEK MESICNE,950116,Savings account
2446,3,POPLATEK MESICNE,950116,Savings account
10630,41,POPLATEK MESICNE,950115,Savings account
3981,23,POPLATEK MESICNE,950115,NRI account
3244,56,POPLATEK MESICNE,950114,Salary account
1437,50,POPLATEK MESICNE,950113,Salary account
756,65,POPLATEK MESICNE,950113,Salary account
8092,54,POPLATEK MESICNE,950111,Salary account
2421,18,POPLATEK MESICNE,950111,NRI account
2923,43,POPLATEK MESICNE,950110,Salary account
3641,7,POPLATEK MESICNE,950109,Savings account
5650,10,POPLATEK PO OBRATU,950108,NRI account
1955,49,POPLATEK MESICNE,950107,Savings account
3128,1,POPLATEK MESICNE,950106,Savings account
2978,74,POPLATEK MESICNE,950106,Savings account
3141,1,POPLATEK TYDNE,950106,Salary account
3250,1,POPLATEK MESICNE,950106,NRI account
2163,17,POPLATEK MESICNE,950105,NRI account
2239,25,POPLATEK MESICNE,950105,Salary account
1706,1,POPLATEK MESICNE,950105,Savings account
7795,64,POPLATEK MESICNE,950105,Savings account
2077,29,POPLATEK MESICNE,950104,Savings account
685,37,POPLATEK TYDNE,950104,NRI account
1331,59,POPLATEK MESICNE,950103,NRI account
2355,1,POPLATEK MESICNE,950103,Salary account
3482,70,POPLATEK MESICNE,950103,Savings account
4503,50,POPLATEK MESICNE,950103,NRI account
2322,33,POPLATEK MESICNE,950102,Savings account
3006,64,POPLATEK MESICNE,950101,NRI account
1394,32,POPLATEK MESICNE,941227,Salary account
3621,32,POPLATEK MESICNE,941225,NRI account
1835,74,POPLATEK MESICNE,941224,Salary account
10728,71,POPLATEK MESICNE,941223,NRI account
2384,40,POPLATEK MESICNE,941223,Savings account
3643,1,POPLATEK MESICNE,941222,Salary account
802,15,POPLATEK MESICNE,941220,Salary account
3567,5,POPLATEK MESICNE,941220,Savings account
68,37,POPLATEK PO OBRATU,941220,Salary account
1417,75,POPLATEK MESICNE,941220,Salary account
2524,1,POPLATEK MESICNE,941219,Savings account
3903,58,POPLATEK MESICNE,941219,NRI account
8856,15,POPLATEK MESICNE,941218,Savings account
2808,1,POPLATEK MESICNE,941218,Salary account
5357,70,POPLATEK MESICNE,941218,NRI account
775,1,POPLATEK MESICNE,941218,Savings account
3279,46,POPLATEK TYDNE,941217,NRI account
1011,45,POPLATEK MESICNE,941217,Savings account
359,11,POPLATEK MESICNE,941211,Salary account
2343,68,POPLATEK MESICNE,941209,NRI account
594,54,POPLATEK MESICNE,941209,Salary account
4434,41,POPLATEK MESICNE,941209,Savings account
3489,9,POPLATEK MESICNE,941208,NRI account
3348,4,POPLATEK MESICNE,941208,Savings account
2809,73,POPLATEK MESICNE,941208,NRI account
3364,21,POPLATEK TYDNE,941208,Savings account
2546,1,POPLATEK MESICNE,941208,NRI account
1436,3,POPLATEK MESICNE,941207,Salary account
1307,56,POPLATEK MESICNE,941205,NRI account
2121,64,POPLATEK MESICNE,941205,NRI account
1919,18,POPLATEK MESICNE,941204,Salary account
8411,20,POPLATEK MESICNE,941202,Savings account
3369,8,POPLATEK MESICNE,941201,Savings account
9731,54,POPLATEK PO OBRATU,941201,Savings account
1578,48,POPLATEK MESICNE,941201,Savings account
2027,19,POPLATEK MESICNE,941128,Savings account
1294,71,POPLATEK MESICNE,941127,Salary account
106,63,POPLATEK MESICNE,941127,Salary account
2707,61,POPLATEK MESICNE,941127,Savings account
2028,7,POPLATEK TYDNE,941126,Salary account
3752,1,POPLATEK MESICNE,941125,Salary account
11186,12,POPLATEK MESICNE,941124,Savings account
29,7,POPLATEK MESICNE,941124,Savings account
2044,6,POPLATEK MESICNE,941123,Salary account
449,19,POPLATEK MESICNE,941122,Savings account
2218,19,POPLATEK MESICNE,941121,Savings account
1708,22,POPLATEK MESICNE,941121,Salary account
1583,69,POPLATEK PO OBRATU,941117,NRI account
1554,47,POPLATEK MESICNE,941115,NRI account
5632,5,POPLATEK TYDNE,941115,NRI account
940,37,POPLATEK MESICNE,941115,Salary account
2572,64,POPLATEK PO OBRATU,941113,Savings account
2377,77,POPLATEK MESICNE,941113,Salary account
4476,24,POPLATEK MESICNE,941110,Salary account
4082,49,POPLATEK MESICNE,941108,Savings account
2541,57,POPLATEK MESICNE,941108,Salary account
3576,58,POPLATEK MESICNE,941107,Savings account
3663,67,POPLATEK MESICNE,941106,NRI account
973,54,POPLATEK MESICNE,941105,Salary account
2365,42,POPLATEK MESICNE,941104,Savings account
1168,29,POPLATEK MESICNE,941103,Salary account
960,4,POPLATEK PO OBRATU,941102,Salary account
201,63,POPLATEK MESICNE,941102,Savings account
1993,68,POPLATEK MESICNE,941030,Savings account
1076,1,POPLATEK MESICNE,941030,Salary account
3419,1,POPLATEK MESICNE,941029,NRI account
2536,41,POPLATEK MESICNE,941028,NRI account
1295,15,POPLATEK MESICNE,941028,Salary account
1109,66,POPLATEK MESICNE,941027,Salary account
1441,50,POPLATEK MESICNE,941025,Salary account
1958,40,POPLATEK MESICNE,941024,Salary account
3058,44,POPLATEK MESICNE,941023,Salary account
5422,66,POPLATEK MESICNE,941022,NRI account
988,10,POPLATEK MESICNE,941022,Savings account
2949,1,POPLATEK MESICNE,941021,Salary account
3849,75,POPLATEK MESICNE,941021,NRI account
67,16,POPLATEK MESICNE,941019,NRI account
2790,1,POPLATEK MESICNE,941018,Savings account
3756,39,POPLATEK TYDNE,941017,NRI account
654,63,POPLATEK MESICNE,941016,NRI account
4283,39,POPLATEK MESICNE,941016,Savings account
2924,56,POPLATEK MESICNE,941016,Salary account
3622,53,POPLATEK MESICNE,941015,NRI account
1312,23,POPLATEK MESICNE,941015,Savings account
2742,23,POPLATEK MESICNE,941015,Savings account
8127,37,POPLATEK MESICNE,941013,Savings account
596,31,POPLATEK MESICNE,941013,NRI account
2788,54,POPLATEK MESICNE,941012,NRI account
2463,56,POPLATEK MESICNE,941011,Savings account
3860,4,POPLATEK MESICNE,941011,NRI account
2840,15,POPLATEK MESICNE,941009,NRI account
2430,3,POPLATEK MESICNE,941009,Salary account
1559,14,POPLATEK MESICNE,941008,Salary account
2195,73,POPLATEK MESICNE,941008,Salary account
1205,73,POPLATEK MESICNE,941008,Savings account
2059,37,POPLATEK MESICNE,941008,Savings account
2333,45,POPLATEK MESICNE,941008,NRI account
3074,74,POPLATEK TYDNE,941008,NRI account
3878,23,POPLATEK MESICNE,941007,Salary account
2363,47,POPLATEK MESICNE,941007,Savings account
1421,71,POPLATEK MESICNE,941005,Savings account
1934,46,POPLATEK MESICNE,941005,NRI account
3827,1,POPLATEK MESICNE,941004,NRI account
939,55,POPLATEK MESICNE,941004,Salary account
2905,74,POPLATEK MESICNE,941003,Savings account
2627,76,POPLATEK MESICNE,941002,Savings account
2025,19,POPLATEK MESICNE,941002,Savings account
3975,20,POPLATEK MESICNE,941002,NRI account
11359,61,POPLATEK MESICNE,941001,NRI account
3457,54,POPLATEK MESICNE,941001,Salary account
1333,21,POPLATEK MESICNE,940929,Savings account
1828,1,POPLATEK MESICNE,940928,Savings account
6,51,POPLATEK MESICNE,940927,Salary account
3555,32,POPLATEK MESICNE,940926,Salary account
716,47,POPLATEK MESICNE,940925,Savings account
1352,1,POPLATEK MESICNE,940923,Savings account
851,15,POPLATEK MESICNE,940923,Salary account
1989,48,POPLATEK MESICNE,940921,Salary account
577,29,POPLATEK MESICNE,940920,NRI account
2960,19,POPLATEK MESICNE,940920,Savings account
2267,54,POPLATEK TYDNE,940920,NRI account
3336,51,POPLATEK MESICNE,940919,Salary account
1653,1,POPLATEK MESICNE,940919,NRI account
318,36,POPLATEK MESICNE,940916,Salary account
1301,18,POPLATEK MESICNE,940915,NRI account
3288,54,POPLATEK MESICNE,940915,NRI account
3142,2,POPLATEK MESICNE,940914,NRI account
1878,52,POPLATEK TYDNE,940913,NRI account
3712,3,POPLATEK MESICNE,940913,Salary account
2030,51,POPLATEK MESICNE,940913,NRI account
3869,72,POPLATEK MESICNE,940913,Salary account
1908,20,POPLATEK MESICNE,940913,Savings account
3926,72,POPLATEK MESICNE,940911,NRI account
6321,1,POPLATEK MESICNE,940910,NRI account
518,74,POPLATEK MESICNE,940909,Salary account
3049,61,POPLATEK MESICNE,940908,Salary account
3730,17,POPLATEK MESICNE,940908,Savings account
1714,72,POPLATEK MESICNE,940908,Savings account
1975,19,POPLATEK MESICNE,940907,NRI account
8899,1,POPLATEK TYDNE,940905,NRI account
3478,30,POPLATEK MESICNE,940904,Savings account
7546,43,POPLATEK MESICNE,940903,Savings account
1766,28,POPLATEK MESICNE,940903,NRI account
1292,3,POPLATEK MESICNE,940903,NRI account
3797,64,POPLATEK MESICNE,940903,Savings account
2596,1,POPLATEK MESICNE,940902,NRI account
9006,40,POPLATEK TYDNE,940902,Salary account
3579,53,POPLATEK MESICNE,940902,NRI account
710,25,POPLATEK MESICNE,940902,Savings account
1105,55,POPLATEK MESICNE,940901,Savings account
3608,72,POPLATEK TYDNE,940830,Savings account
7523,63,POPLATEK MESICNE,940829,Savings account
3533,74,POPLATEK MESICNE,940829,Savings account
422,53,POPLATEK TYDNE,940829,NRI account
3226,65,POPLATEK MESICNE,940828,NRI account
3612,70,POPLATEK MESICNE,940827,Savings account
4580,9,POPLATEK MESICNE,940827,Salary account
2401,16,POPLATEK MESICNE,940826,Savings account
3425,70,POPLATEK MESICNE,940824,Salary account
1327,65,POPLATEK MESICNE,940824,Savings account
8776,64,POPLATEK MESICNE,940824,Savings account
2798,70,POPLATEK MESICNE,940824,Savings account
3625,3,POPLATEK MESICNE,940822,Savings account
1911,68,POPLATEK MESICNE,940821,Salary account
635,21,POPLATEK MESICNE,940821,Savings account
4131,5,POPLATEK MESICNE,940819,Savings account
377,70,POPLATEK MESICNE,940819,Savings account
1398,62,POPLATEK MESICNE,940818,Savings account
1246,58,POPLATEK MESICNE,940818,Savings account
1592,38,POPLATEK MESICNE,940818,Salary account
3728,10,POPLATEK MESICNE,940818,NRI account
9192,1,POPLATEK MESICNE,940816,Savings account
1360,71,POPLATEK MESICNE,940814,Savings account
2747,1,POPLATEK MESICNE,940814,Savings account
3017,75,POPLATEK MESICNE,940812,Salary account
3112,38,POPLATEK MESICNE,940812,Savings account
610,74,POPLATEK MESICNE,940811,Salary account
3536,24,POPLATEK MESICNE,940811,Salary account
1017,14,POPLATEK MESICNE,940811,Salary account
1579,57,POPLATEK MESICNE,940809,Salary account
3167,18,POPLATEK MESICNE,940808,Savings account
582,12,POPLATEK MESICNE,940805,Salary account
1848,1,POPLATEK MESICNE,940804,Salary account
3497,76,POPLATEK MESICNE,940802,Salary account
4995,20,POPLATEK TYDNE,940801,Salary account
1022,33,POPLATEK TYDNE,940801,Salary account
1797,24,POPLATEK MESICNE,940801,Salary account
2912,74,POPLATEK MESICNE,940730,Savings account
6738,62,POPLATEK MESICNE,940728,NRI account
2606,1,POPLATEK MESICNE,940727,NRI account
